geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,York County,driving,NA,South Carolina,United States,2020-07-28,142.6
county,York County,driving,NA,South Carolina,United States,2020-07-29,145.05
county,York County,driving,NA,South Carolina,United States,2020-07-30,149.19
county,York County,driving,NA,South Carolina,United States,2020-07-31,170.1
county,York County,driving,NA,South Carolina,United States,2020-08-01,166.4
county,York County,driving,NA,South Carolina,United States,2020-08-02,121.81
county,York County,driving,NA,South Carolina,United States,2020-08-03,134.32
county,York County,driving,NA,South Carolina,United States,2020-08-04,147.29
county,York County,driving,NA,South Carolina,United States,2020-08-05,147.48
county,York County,driving,NA,South Carolina,United States,2020-08-06,150.59
county,York County,driving,NA,South Carolina,United States,2020-08-07,168.02
county,York County,driving,NA,South Carolina,United States,2020-08-08,167.15
county,York County,driving,NA,South Carolina,United States,2020-08-09,125.51
county,York County,driving,NA,South Carolina,United States,2020-08-10,141.26
county,York County,driving,NA,South Carolina,United States,2020-08-11,142.26
county,York County,driving,NA,South Carolina,United States,2020-08-12,147.57
county,York County,driving,NA,South Carolina,United States,2020-08-13,147.46
county,York County,driving,NA,South Carolina,United States,2020-08-14,171.07
county,York County,driving,NA,South Carolina,United States,2020-08-15,161.23
county,York County,driving,NA,South Carolina,United States,2020-08-16,126.07
county,York County,driving,NA,South Carolina,United States,2020-08-17,136.95
county,York County,driving,NA,South Carolina,United States,2020-08-18,141.32
county,York County,driving,NA,South Carolina,United States,2020-08-19,143.25
county,York County,driving,NA,South Carolina,United States,2020-08-20,145.67
county,York County,driving,NA,South Carolina,United States,2020-08-21,160.05
county,York County,driving,NA,South Carolina,United States,2020-08-22,165.75
county,York County,driving,NA,South Carolina,United States,2020-08-23,118.68
county,York County,driving,NA,South Carolina,United States,2020-08-24,136.58
county,York County,driving,NA,South Carolina,United States,2020-08-25,136.59
county,York County,driving,NA,South Carolina,United States,2020-08-26,139.09
county,York County,driving,NA,South Carolina,United States,2020-08-27,143.27
county,York County,driving,NA,South Carolina,United States,2020-08-28,162.75
county,York County,driving,NA,South Carolina,United States,2020-08-29,156.76
county,York County,driving,NA,South Carolina,United States,2020-08-30,118.89
county,York County,driving,NA,South Carolina,United States,2020-08-31,127.35
county,York County,driving,NA,South Carolina,United States,2020-09-01,142.87
county,York County,driving,NA,South Carolina,United States,2020-09-02,141.9
county,York County,driving,NA,South Carolina,United States,2020-09-03,155.94
county,York County,driving,NA,South Carolina,United States,2020-09-04,182.86
county,York County,driving,NA,South Carolina,United States,2020-09-05,170.32
county,York County,driving,NA,South Carolina,United States,2020-09-06,129.22
county,York County,driving,NA,South Carolina,United States,2020-09-07,120.89
county,York County,driving,NA,South Carolina,United States,2020-09-08,140.96
county,York County,driving,NA,South Carolina,United States,2020-09-09,138.04
county,York County,driving,NA,South Carolina,United States,2020-09-10,144.99
county,York County,driving,NA,South Carolina,United States,2020-09-11,171.33
county,York County,driving,NA,South Carolina,United States,2020-09-12,178.81
county,York County,driving,NA,South Carolina,United States,2020-09-13,124.82
county,York County,driving,NA,South Carolina,United States,2020-09-14,136.54
county,York County,driving,NA,South Carolina,United States,2020-09-15,137.68
county,York County,driving,NA,South Carolina,United States,2020-09-16,139.95
county,York County,driving,NA,South Carolina,United States,2020-09-17,127.88
county,York County,driving,NA,South Carolina,United States,2020-09-18,166.33
county,York County,driving,NA,South Carolina,United States,2020-09-19,163.6
county,York County,driving,NA,South Carolina,United States,2020-09-20,117.03
county,York County,driving,NA,South Carolina,United States,2020-09-21,128.03
county,York County,driving,NA,South Carolina,United States,2020-09-22,130.81
county,York County,driving,NA,South Carolina,United States,2020-09-23,135.03
county,York County,driving,NA,South Carolina,United States,2020-09-24,138.37
county,York County,driving,NA,South Carolina,United States,2020-09-25,153.6
county,York County,driving,NA,South Carolina,United States,2020-09-26,154.47
county,York County,driving,NA,South Carolina,United States,2020-09-27,110.88
county,York County,driving,NA,South Carolina,United States,2020-09-28,127.21
county,York County,driving,NA,South Carolina,United States,2020-09-29,122.88
county,York County,driving,NA,South Carolina,United States,2020-09-30,136.99
county,York County,driving,NA,South Carolina,United States,2020-10-01,143.28
county,York County,driving,NA,South Carolina,United States,2020-10-02,166.88
county,York County,driving,NA,South Carolina,United States,2020-10-03,164.29
county,York County,driving,NA,South Carolina,United States,2020-10-04,113.98
county,York County,driving,NA,South Carolina,United States,2020-10-05,129.33
county,York County,driving,NA,South Carolina,United States,2020-10-06,130.58
county,York County,driving,NA,South Carolina,United States,2020-10-07,140.67
county,York County,driving,NA,South Carolina,United States,2020-10-08,139.12
county,York County,driving,NA,South Carolina,United States,2020-10-09,160.13
county,York County,driving,NA,South Carolina,United States,2020-10-10,147.12
county,York County,walking,NA,South Carolina,United States,2020-01-13,100
county,York County,walking,NA,South Carolina,United States,2020-01-14,102.34
county,York County,walking,NA,South Carolina,United States,2020-01-15,115.17
county,York County,walking,NA,South Carolina,United States,2020-01-16,117.19
county,York County,walking,NA,South Carolina,United States,2020-01-17,123.51
county,York County,walking,NA,South Carolina,United States,2020-01-18,138.56
county,York County,walking,NA,South Carolina,United States,2020-01-19,102.97
county,York County,walking,NA,South Carolina,United States,2020-01-20,113.65
county,York County,walking,NA,South Carolina,United States,2020-01-21,102.97
county,York County,walking,NA,South Carolina,United States,2020-01-22,103.16
county,York County,walking,NA,South Carolina,United States,2020-01-23,103.41
county,York County,walking,NA,South Carolina,United States,2020-01-24,119.97
county,York County,walking,NA,South Carolina,United States,2020-01-25,122.31
county,York County,walking,NA,South Carolina,United States,2020-01-26,81.67
county,York County,walking,NA,South Carolina,United States,2020-01-27,101.52
county,York County,walking,NA,South Carolina,United States,2020-01-28,104.87
county,York County,walking,NA,South Carolina,United States,2020-01-29,114.92
county,York County,walking,NA,South Carolina,United States,2020-01-30,106.76
county,York County,walking,NA,South Carolina,United States,2020-01-31,124.53
county,York County,walking,NA,South Carolina,United States,2020-02-01,152.4
county,York County,walking,NA,South Carolina,United States,2020-02-02,89.82
county,York County,walking,NA,South Carolina,United States,2020-02-03,96.21
county,York County,walking,NA,South Carolina,United States,2020-02-04,104.68
county,York County,walking,NA,South Carolina,United States,2020-02-05,108.34
county,York County,walking,NA,South Carolina,United States,2020-02-06,97.66
county,York County,walking,NA,South Carolina,United States,2020-02-07,132.17
county,York County,walking,NA,South Carolina,United States,2020-02-08,128.45
county,York County,walking,NA,South Carolina,United States,2020-02-09,85.4
county,York County,walking,NA,South Carolina,United States,2020-02-10,104.11
county,York County,walking,NA,South Carolina,United States,2020-02-11,116.37
county,York County,walking,NA,South Carolina,United States,2020-02-12,101.83
county,York County,walking,NA,South Carolina,United States,2020-02-13,114.92
county,York County,walking,NA,South Carolina,United States,2020-02-14,166.62
county,York County,walking,NA,South Carolina,United States,2020-02-15,140.46
county,York County,walking,NA,South Carolina,United States,2020-02-16,89
county,York County,walking,NA,South Carolina,United States,2020-02-17,113.15
county,York County,walking,NA,South Carolina,United States,2020-02-18,111.06
county,York County,walking,NA,South Carolina,United States,2020-02-19,97.41
county,York County,walking,NA,South Carolina,United States,2020-02-20,99.87
county,York County,walking,NA,South Carolina,United States,2020-02-21,127.56
county,York County,walking,NA,South Carolina,United States,2020-02-22,154.42
county,York County,walking,NA,South Carolina,United States,2020-02-23,87.23
county,York County,walking,NA,South Carolina,United States,2020-02-24,101.33
county,York County,walking,NA,South Carolina,United States,2020-02-25,118.52
county,York County,walking,NA,South Carolina,United States,2020-02-26,126.42
county,York County,walking,NA,South Carolina,United States,2020-02-27,131.23
county,York County,walking,NA,South Carolina,United States,2020-02-28,153.54
county,York County,walking,NA,South Carolina,United States,2020-02-29,163.27
county,York County,walking,NA,South Carolina,United States,2020-03-01,100.95
county,York County,walking,NA,South Carolina,United States,2020-03-02,121.87
county,York County,walking,NA,South Carolina,United States,2020-03-03,109.86
county,York County,walking,NA,South Carolina,United States,2020-03-04,125.09
county,York County,walking,NA,South Carolina,United States,2020-03-05,121.68
county,York County,walking,NA,South Carolina,United States,2020-03-06,163.46
county,York County,walking,NA,South Carolina,United States,2020-03-07,197.53
county,York County,walking,NA,South Carolina,United States,2020-03-08,110.11
county,York County,walking,NA,South Carolina,United States,2020-03-09,114.41
county,York County,walking,NA,South Carolina,United States,2020-03-10,99.24
county,York County,walking,NA,South Carolina,United States,2020-03-11,120.92
county,York County,walking,NA,South Carolina,United States,2020-03-12,121.37
county,York County,walking,NA,South Carolina,United States,2020-03-13,137.17
county,York County,walking,NA,South Carolina,United States,2020-03-14,145.51
county,York County,walking,NA,South Carolina,United States,2020-03-15,84.2
county,York County,walking,NA,South Carolina,United States,2020-03-16,104.17
county,York County,walking,NA,South Carolina,United States,2020-03-17,95.64
county,York County,walking,NA,South Carolina,United States,2020-03-18,111.13
county,York County,walking,NA,South Carolina,United States,2020-03-19,99.68
county,York County,walking,NA,South Carolina,United States,2020-03-20,121.3
county,York County,walking,NA,South Carolina,United States,2020-03-21,101.39
county,York County,walking,NA,South Carolina,United States,2020-03-22,68.65
county,York County,walking,NA,South Carolina,United States,2020-03-23,85.71
county,York County,walking,NA,South Carolina,United States,2020-03-24,78.63
county,York County,walking,NA,South Carolina,United States,2020-03-25,95.39
county,York County,walking,NA,South Carolina,United States,2020-03-26,80.53
county,York County,walking,NA,South Carolina,United States,2020-03-27,110.81
